order_id,order_date,product_name,quantity,unit_price,gross_sales,discount_amount,refund_amount,net_sales,state
SS3347,2024-01-31,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Tennessee
SS3348,2024-01-31,Demon Slayer Poster,3,15,45,2.87,0,42.13,Indiana
SS3349,2024-01-31,Naruto Hoodie,2,55,110,0,0,110,California
SS3350,2024-01-31,Anime Mystery Box,1,60,60,0,0,60,Texas
SS3351,2024-01-31,Naruto Hoodie,1,55,55,0,55,0,Ohio
SS3352,2024-01-31,Jujutsu Kaisen Keychain,2,8,16,2.48,0,13.52,California
SS3353,2024-01-31,Naruto Hoodie,3,55,165,0,0,165,Texas
SS3354,2024-01-31,Anime Mystery Box,3,60,180,21.75,0,158.25,Texas
SS3355,2024-01-31,Naruto Hoodie,3,55,165,0,0,165,Missouri
SS3356,2024-02-01,Anime Mystery Box,2,60,120,0,0,120,California
SS3357,2024-02-01,Dragon Ball Z Hat,1,22,22,0,0,22,Arizona
SS3358,2024-02-01,Dragon Ball Z Hat,3,22,66,0,0,66,California
SS3359,2024-02-01,Naruto Hoodie,1,55,55,0,0,55,Indiana
SS3360,2024-02-01,Anime Mystery Box,2,60,120,0,0,120,Washington
SS3361,2024-02-01,Naruto Hoodie,2,55,110,0,0,110,Virginia
SS3362,2024-02-01,One Piece Figure,1,35,35,0,0,35,California
SS3363,2024-02-02,Anime Mystery Box,2,60,120,0,0,120,North Carolina
SS3364,2024-02-02,Anime Mystery Box,3,60,180,0,0,180,Texas
SS3365,2024-02-02,Naruto Hoodie,2,55,110,0,0,110,Texas
SS3366,2024-02-02,Anime Mystery Box,1,60,60,9.21,0,50.79,Texas
SS3367,2024-02-02,Naruto Hoodie,1,55,55,0,0,55,Texas
SS3368,2024-02-02,Anime Mystery Box,2,60,120,0,0,120,Nevada
SS3369,2024-02-02,Anime Mystery Box,3,60,180,33.04,0,146.96,Missouri
SS3370,2024-02-02,Anime Mystery Box,1,60,60,0,0,60,Florida
SS3371,2024-02-02,Anime Mystery Box,1,60,60,0,60,0,California
SS3372,2024-02-02,Anime Mystery Box,2,60,120,0,0,120,Illinois
SS3373,2024-02-03,My Hero Academia Backpack,3,48,144,0,0,144,Texas
SS3374,2024-02-03,My Hero Academia Backpack,3,48,144,0,0,144,Florida
SS3375,2024-02-03,One Piece Figure,2,35,70,0,0,70,Florida
SS3376,2024-02-03,Anime Mystery Box,3,60,180,0,0,180,Texas
SS3377,2024-02-03,Jujutsu Kaisen Keychain,2,8,16,0,0,16,California
SS3378,2024-02-03,Anime Mystery Box,1,60,60,0,0,60,California
SS3379,2024-02-03,Anime Mystery Box,2,60,120,0,0,120,Florida
SS3380,2024-02-03,Anime Mystery Box,2,60,120,18.62,0,101.38,California
SS3381,2024-02-03,Jujutsu Kaisen Keychain,1,8,8,0.53,0,7.47,California
SS3382,2024-02-03,Naruto Hoodie,3,55,165,22.77,0,142.23,Ohio
SS3383,2024-02-03,Naruto Hoodie,2,55,110,16.99,0,93.01,Texas
SS3384,2024-02-03,Anime Mystery Box,2,60,120,0,0,120,Tennessee
SS3385,2024-02-03,Dragon Ball Z Hat,2,22,44,0,0,44,Illinois
SS3386,2024-02-03,Anime Mystery Box,1,60,60,0,0,60,New York
SS3387,2024-02-03,My Hero Academia Backpack,3,48,144,0,0,144,California
SS3388,2024-02-03,Naruto Hoodie,3,55,165,0,0,165,Massachusetts
SS3389,2024-02-03,Anime Mystery Box,1,60,60,0,0,60,Pennsylvania
SS3390,2024-02-04,Naruto Hoodie,1,55,55,0,0,55,Texas
SS3391,2024-02-04,Naruto Hoodie,1,55,55,0,0,55,North Carolina
SS3392,2024-02-04,Attack on Titan T-Shirt,1,28,28,0,0,28,Washington
SS3393,2024-02-04,Demon Slayer Poster,2,15,30,5.08,0,24.92,Texas
SS3394,2024-02-04,Attack on Titan T-Shirt,1,28,28,0,0,28,California
SS3395,2024-02-04,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Texas
SS3396,2024-02-04,Demon Slayer Poster,1,15,15,0,0,15,Texas
SS3397,2024-02-04,One Piece Figure,1,35,35,5.25,29.75,0,Florida
SS3398,2024-02-04,Anime Mystery Box,1,60,60,0,0,60,Arizona
SS3399,2024-02-04,Anime Mystery Box,1,60,60,8.35,0,51.65,Texas
SS3400,2024-02-04,Naruto Hoodie,2,55,110,0,0,110,Florida
SS3401,2024-02-04,Jujutsu Kaisen Keychain,1,8,8,0,0,8,New Jersey
SS3402,2024-02-04,Naruto Hoodie,3,55,165,0,0,165,Florida
SS3403,2024-02-05,Naruto Hoodie,2,55,110,0,0,110,California
SS3404,2024-02-05,Anime Mystery Box,1,60,60,3.82,0,56.18,Arizona
SS3405,2024-02-05,Naruto Hoodie,3,55,165,0,0,165,Texas
SS3406,2024-02-05,Anime Mystery Box,3,60,180,0,0,180,California
SS3407,2024-02-05,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Illinois
SS3408,2024-02-05,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Texas
SS3409,2024-02-05,Naruto Hoodie,3,55,165,0,0,165,California
SS3410,2024-02-05,My Hero Academia Backpack,1,48,48,0,0,48,Georgia
SS3411,2024-02-05,Naruto Hoodie,2,55,110,15.54,0,94.46,Texas
SS3412,2024-02-05,Naruto Hoodie,1,55,55,0,0,55,New York
SS3413,2024-02-05,Anime Mystery Box,2,60,120,0,0,120,California
SS3414,2024-02-05,Anime Mystery Box,1,60,60,0,60,0,California
SS3415,2024-02-05,Attack on Titan T-Shirt,2,28,56,0,0,56,California
SS3416,2024-02-05,Jujutsu Kaisen Keychain,3,8,24,4.31,0,19.69,Pennsylvania
SS3417,2024-02-06,Demon Slayer Poster,2,15,30,2.93,0,27.07,Texas
SS3418,2024-02-06,Naruto Hoodie,1,55,55,0,0,55,Nevada
SS3419,2024-02-06,Naruto Hoodie,3,55,165,16.63,0,148.37,California
SS3420,2024-02-06,Naruto Hoodie,2,55,110,7.79,0,102.21,California
SS3421,2024-02-06,Dragon Ball Z Hat,1,22,22,0,0,22,Florida
SS3422,2024-02-06,Demon Slayer Poster,2,15,30,0,0,30,Florida
SS3423,2024-02-06,Anime Mystery Box,2,60,120,0,0,120,Texas
SS3424,2024-02-06,Naruto Hoodie,3,55,165,0,0,165,Arizona
SS3425,2024-02-06,Naruto Hoodie,3,55,165,20.63,0,144.37,Florida
SS3426,2024-02-06,Naruto Hoodie,1,55,55,0,0,55,Texas
SS3427,2024-02-06,My Hero Academia Backpack,2,48,96,0,0,96,Illinois
SS3428,2024-02-06,Naruto Hoodie,3,55,165,26.79,0,138.21,Texas
SS3429,2024-02-06,Demon Slayer Poster,3,15,45,7.64,0,37.36,Texas
SS3430,2024-02-06,Naruto Hoodie,1,55,55,0,0,55,California
SS3431,2024-02-06,Attack on Titan T-Shirt,3,28,84,0,0,84,California
SS3432,2024-02-06,One Piece Figure,1,35,35,0,0,35,New York
SS3433,2024-02-06,Demon Slayer Poster,1,15,15,0,15,0,Texas
SS3434,2024-02-07,Naruto Hoodie,1,55,55,0,0,55,Ohio
SS3435,2024-02-07,Anime Mystery Box,3,60,180,0,0,180,Washington
SS3436,2024-02-07,Anime Mystery Box,3,60,180,0,0,180,Indiana
SS3437,2024-02-07,Anime Mystery Box,2,60,120,23.67,0,96.33,Georgia
SS3438,2024-02-07,My Hero Academia Backpack,1,48,48,5.73,0,42.27,Missouri
SS3439,2024-02-07,Naruto Hoodie,3,55,165,0,0,165,Texas
SS3440,2024-02-07,Dragon Ball Z Hat,3,22,66,0,0,66,Florida
SS3441,2024-02-07,My Hero Academia Backpack,3,48,144,0,0,144,Colorado
SS3442,2024-02-07,Naruto Hoodie,1,55,55,0,0,55,Florida
SS3443,2024-02-07,Naruto Hoodie,1,55,55,0,0,55,Florida
SS3444,2024-02-07,Demon Slayer Poster,2,15,30,0,30,0,Florida
SS3445,2024-02-08,Attack on Titan T-Shirt,1,28,28,0,0,28,New York
SS3446,2024-02-08,Dragon Ball Z Hat,2,22,44,7.84,0,36.16,California
SS3447,2024-02-08,Naruto Hoodie,2,55,110,15.02,0,94.98,California
SS3448,2024-02-08,Jujutsu Kaisen Keychain,1,8,8,0.63,0,7.37,Nevada
SS3449,2024-02-08,One Piece Figure,1,35,35,0,0,35,California
SS3450,2024-02-08,Anime Mystery Box,1,60,60,0,0,60,Texas
SS3451,2024-02-08,Anime Mystery Box,3,60,180,16.81,0,163.19,Florida
SS3452,2024-02-08,Anime Mystery Box,3,60,180,9.39,0,170.61,Florida
SS3453,2024-02-08,Naruto Hoodie,1,55,55,0,0,55,Virginia
SS3454,2024-02-08,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Texas
SS3455,2024-02-08,Naruto Hoodie,3,55,165,25.74,0,139.26,Florida
SS3456,2024-02-08,Naruto Hoodie,1,55,55,0,0,55,Indiana
SS3457,2024-02-08,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Michigan
SS3458,2024-02-08,Anime Mystery Box,1,60,60,0,0,60,California
SS3459,2024-02-08,Naruto Hoodie,2,55,110,12.91,0,97.09,Illinois
SS3460,2024-02-08,One Piece Figure,3,35,105,8.85,0,96.15,Washington
SS3461,2024-02-09,Naruto Hoodie,1,55,55,7.44,0,47.56,California
SS3462,2024-02-09,Dragon Ball Z Hat,2,22,44,0,44,0,Illinois
SS3463,2024-02-09,Naruto Hoodie,3,55,165,9.83,0,155.17,Illinois
SS3464,2024-02-09,One Piece Figure,3,35,105,0,0,105,Texas
SS3465,2024-02-09,Anime Mystery Box,2,60,120,6,0,114,Florida
SS3466,2024-02-09,My Hero Academia Backpack,3,48,144,0,0,144,California
SS3467,2024-02-09,Naruto Hoodie,2,55,110,0,0,110,California
SS3468,2024-02-09,Naruto Hoodie,3,55,165,0,0,165,Florida
SS3469,2024-02-09,One Piece Figure,2,35,70,0,0,70,New Jersey
SS3470,2024-02-09,One Piece Figure,2,35,70,0,0,70,Florida
SS3471,2024-02-09,Naruto Hoodie,3,55,165,0,0,165,North Carolina
SS3472,2024-02-09,My Hero Academia Backpack,2,48,96,8.36,0,87.64,New Jersey
SS3473,2024-02-09,Anime Mystery Box,1,60,60,0,0,60,California
SS3474,2024-02-09,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Florida
SS3475,2024-02-09,Attack on Titan T-Shirt,2,28,56,0,0,56,Tennessee
SS3476,2024-02-09,Anime Mystery Box,2,60,120,0,0,120,Texas
SS3477,2024-02-10,Anime Mystery Box,1,60,60,0,0,60,Florida
SS3478,2024-02-10,Naruto Hoodie,1,55,55,0,55,0,Texas
SS3479,2024-02-10,Dragon Ball Z Hat,2,22,44,8.63,0,35.37,Florida
SS3480,2024-02-10,Naruto Hoodie,1,55,55,0,0,55,Texas
SS3481,2024-02-10,My Hero Academia Backpack,2,48,96,0,0,96,Pennsylvania
SS3482,2024-02-10,Naruto Hoodie,3,55,165,0,0,165,California
SS3483,2024-02-10,Jujutsu Kaisen Keychain,3,8,24,0,0,24,New York
SS3484,2024-02-10,Naruto Hoodie,2,55,110,0,0,110,Missouri
SS3485,2024-02-10,Anime Mystery Box,3,60,180,19.84,160.16,0,Texas
SS3486,2024-02-10,Naruto Hoodie,2,55,110,0,0,110,Massachusetts
SS3487,2024-02-10,One Piece Figure,3,35,105,0,0,105,California
SS3488,2024-02-10,Dragon Ball Z Hat,2,22,44,6.85,0,37.15,Texas
SS3489,2024-02-10,Naruto Hoodie,1,55,55,0,0,55,North Carolina
SS3490,2024-02-10,Naruto Hoodie,3,55,165,21.12,0,143.88,Pennsylvania
SS3491,2024-02-10,Anime Mystery Box,3,60,180,0,0,180,Pennsylvania
SS3492,2024-02-10,My Hero Academia Backpack,1,48,48,7.7,40.3,0,California
SS3493,2024-02-10,Anime Mystery Box,3,60,180,0,180,0,Tennessee
SS3494,2024-02-11,Naruto Hoodie,2,55,110,0,0,110,Texas
SS3495,2024-02-11,One Piece Figure,3,35,105,18.74,0,86.26,Florida
SS3496,2024-02-11,One Piece Figure,2,35,70,0,0,70,California
SS3497,2024-02-11,Naruto Hoodie,2,55,110,14.76,0,95.24,Florida
SS3498,2024-02-11,Naruto Hoodie,1,55,55,0,0,55,Texas
SS3499,2024-02-11,Naruto Hoodie,2,55,110,0,0,110,Texas
SS3500,2024-02-11,Anime Mystery Box,3,60,180,0,0,180,California
SS3501,2024-02-11,Anime Mystery Box,3,60,180,0,0,180,California
SS3502,2024-02-11,One Piece Figure,3,35,105,0,0,105,Texas
SS3503,2024-02-12,My Hero Academia Backpack,1,48,48,9.4,0,38.6,California
SS3504,2024-02-12,Naruto Hoodie,3,55,165,0,0,165,Florida
SS3505,2024-02-12,Naruto Hoodie,3,55,165,0,0,165,New York
SS3506,2024-02-12,Naruto Hoodie,3,55,165,0,0,165,Florida
SS3507,2024-02-12,Naruto Hoodie,1,55,55,0,0,55,California
SS3508,2024-02-12,Demon Slayer Poster,3,15,45,0,0,45,California
SS3509,2024-02-12,Anime Mystery Box,3,60,180,0,0,180,Texas
SS3510,2024-02-12,Attack on Titan T-Shirt,2,28,56,8.81,47.19,0,Florida
SS3511,2024-02-12,Naruto Hoodie,1,55,55,0,0,55,Florida
SS3512,2024-02-12,Dragon Ball Z Hat,1,22,22,1.31,0,20.69,Nevada
SS3513,2024-02-13,One Piece Figure,2,35,70,5.14,64.86,0,California
SS3514,2024-02-13,Dragon Ball Z Hat,3,22,66,0,0,66,Florida
SS3515,2024-02-13,Naruto Hoodie,3,55,165,0,0,165,Pennsylvania
SS3516,2024-02-13,Dragon Ball Z Hat,1,22,22,0,0,22,Virginia
SS3517,2024-02-13,Naruto Hoodie,1,55,55,6.9,0,48.1,Texas
SS3518,2024-02-13,Naruto Hoodie,1,55,55,0,0,55,Massachusetts
SS3519,2024-02-13,My Hero Academia Backpack,2,48,96,0,0,96,New Jersey
SS3520,2024-02-13,Anime Mystery Box,3,60,180,0,0,180,Michigan
SS3521,2024-02-13,Demon Slayer Poster,3,15,45,5.7,0,39.3,Texas
SS3522,2024-02-13,One Piece Figure,3,35,105,0,0,105,California
SS3523,2024-02-13,My Hero Academia Backpack,3,48,144,0,0,144,California
SS3524,2024-02-14,Anime Mystery Box,1,60,60,0,0,60,California
SS3525,2024-02-14,Anime Mystery Box,2,60,120,0,0,120,Arizona
SS3526,2024-02-14,Naruto Hoodie,1,55,55,5.02,0,49.98,Missouri
SS3527,2024-02-14,Demon Slayer Poster,3,15,45,0,0,45,New York
SS3528,2024-02-14,Demon Slayer Poster,2,15,30,3.84,0,26.16,California
SS3529,2024-02-14,Anime Mystery Box,1,60,60,0,0,60,California
SS3530,2024-02-14,Naruto Hoodie,3,55,165,0,0,165,California
SS3531,2024-02-14,My Hero Academia Backpack,3,48,144,0,0,144,Florida
SS3532,2024-02-14,Naruto Hoodie,1,55,55,0,55,0,Nevada
SS3533,2024-02-14,Dragon Ball Z Hat,3,22,66,10.06,0,55.94,California
SS3534,2024-02-14,My Hero Academia Backpack,3,48,144,0,0,144,Washington
SS3535,2024-02-14,Naruto Hoodie,2,55,110,0,0,110,Tennessee
SS3536,2024-02-14,Anime Mystery Box,2,60,120,0,0,120,Texas
SS3537,2024-02-14,Anime Mystery Box,1,60,60,0,0,60,Florida
SS3538,2024-02-14,Anime Mystery Box,1,60,60,0,0,60,Texas
SS3539,2024-02-15,Naruto Hoodie,3,55,165,11.61,0,153.39,Texas
SS3540,2024-02-15,Demon Slayer Poster,3,15,45,0,0,45,Virginia
SS3541,2024-02-15,Naruto Hoodie,3,55,165,0,0,165,California
SS3542,2024-02-15,My Hero Academia Backpack,3,48,144,0,0,144,Michigan
SS3543,2024-02-15,Anime Mystery Box,2,60,120,17.97,102.03,0,Texas
SS3544,2024-02-15,Naruto Hoodie,2,55,110,0,0,110,Texas
SS3545,2024-02-15,Anime Mystery Box,3,60,180,0,0,180,Texas
SS3546,2024-02-16,Anime Mystery Box,2,60,120,10.7,0,109.3,Florida
SS3547,2024-02-16,Naruto Hoodie,3,55,165,0,0,165,Florida
SS3548,2024-02-16,Naruto Hoodie,3,55,165,19.33,0,145.67,Illinois
SS3549,2024-02-16,One Piece Figure,1,35,35,0,0,35,California
SS3550,2024-02-16,One Piece Figure,3,35,105,0,0,105,Arizona
SS3551,2024-02-16,Naruto Hoodie,1,55,55,0,0,55,California
SS3552,2024-02-16,Anime Mystery Box,1,60,60,9.42,0,50.58,Texas
SS3553,2024-02-16,Naruto Hoodie,1,55,55,0,0,55,Georgia
SS3554,2024-02-16,Anime Mystery Box,2,60,120,15.84,0,104.16,California
SS3555,2024-02-16,Anime Mystery Box,1,60,60,0,0,60,Florida
SS3556,2024-02-16,Anime Mystery Box,2,60,120,0,0,120,Florida
SS3557,2024-02-16,Dragon Ball Z Hat,1,22,22,0,0,22,Washington
SS3558,2024-02-16,One Piece Figure,2,35,70,0,0,70,Indiana
SS3559,2024-02-16,Naruto Hoodie,2,55,110,0,0,110,Texas
SS3560,2024-02-16,Jujutsu Kaisen Keychain,1,8,8,0,0,8,California
SS3561,2024-02-16,Attack on Titan T-Shirt,2,28,56,0,0,56,Florida
SS3562,2024-02-16,My Hero Academia Backpack,3,48,144,0,0,144,Colorado
SS3563,2024-02-17,Anime Mystery Box,1,60,60,8.99,0,51.01,Colorado
SS3564,2024-02-17,Demon Slayer Poster,1,15,15,0,0,15,Texas
SS3565,2024-02-17,Attack on Titan T-Shirt,3,28,84,0,84,0,Florida
SS3566,2024-02-17,Naruto Hoodie,2,55,110,14.29,0,95.71,Florida
SS3567,2024-02-17,Naruto Hoodie,2,55,110,0,0,110,Florida
SS3568,2024-02-17,Naruto Hoodie,1,55,55,0,0,55,Florida
SS3569,2024-02-17,Anime Mystery Box,2,60,120,23.84,0,96.16,Texas
SS3570,2024-02-18,Anime Mystery Box,1,60,60,0,0,60,Arizona
SS3571,2024-02-18,One Piece Figure,1,35,35,2.35,0,32.65,Missouri
SS3572,2024-02-18,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Texas
SS3573,2024-02-18,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Pennsylvania
SS3574,2024-02-18,Attack on Titan T-Shirt,3,28,84,16.01,0,67.99,California
SS3575,2024-02-18,Naruto Hoodie,3,55,165,0,165,0,California
SS3576,2024-02-18,Naruto Hoodie,1,55,55,5.09,0,49.91,California
SS3577,2024-02-18,Naruto Hoodie,1,55,55,0,0,55,Washington
SS3578,2024-02-18,Demon Slayer Poster,2,15,30,2.2,0,27.8,Texas
SS3579,2024-02-18,Naruto Hoodie,3,55,165,0,0,165,Florida
SS3580,2024-02-18,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Virginia
SS3581,2024-02-18,Anime Mystery Box,3,60,180,0,0,180,California
SS3582,2024-02-19,Naruto Hoodie,3,55,165,13.6,0,151.4,Georgia
SS3583,2024-02-19,Dragon Ball Z Hat,3,22,66,9.81,0,56.19,California
SS3584,2024-02-19,Naruto Hoodie,1,55,55,0,55,0,Texas
SS3585,2024-02-19,My Hero Academia Backpack,3,48,144,0,0,144,Washington
SS3586,2024-02-19,Naruto Hoodie,2,55,110,19.71,0,90.29,Pennsylvania
SS3587,2024-02-19,Attack on Titan T-Shirt,2,28,56,6.01,0,49.99,Washington
SS3588,2024-02-19,Jujutsu Kaisen Keychain,2,8,16,0.84,15.16,0,Florida
SS3589,2024-02-19,Dragon Ball Z Hat,1,22,22,0,0,22,Massachusetts
SS3590,2024-02-19,Demon Slayer Poster,2,15,30,4.49,0,25.51,Texas
SS3591,2024-02-19,Jujutsu Kaisen Keychain,1,8,8,0.41,0,7.59,Texas
SS3592,2024-02-19,One Piece Figure,2,35,70,0,0,70,Texas
SS3593,2024-02-19,Anime Mystery Box,1,60,60,0,60,0,Texas
SS3594,2024-02-19,My Hero Academia Backpack,1,48,48,0,0,48,California
SS3595,2024-02-19,Naruto Hoodie,3,55,165,0,0,165,California
SS3596,2024-02-19,One Piece Figure,3,35,105,0,0,105,Texas
SS3597,2024-02-19,Jujutsu Kaisen Keychain,3,8,24,2.79,0,21.21,Texas
SS3598,2024-02-19,Dragon Ball Z Hat,2,22,44,0,0,44,Texas
SS3599,2024-02-20,Demon Slayer Poster,1,15,15,0,0,15,Florida
SS3600,2024-02-20,Anime Mystery Box,2,60,120,0,0,120,Florida
SS3601,2024-02-20,Naruto Hoodie,2,55,110,0,0,110,Washington
SS3602,2024-02-20,Anime Mystery Box,2,60,120,12.46,0,107.54,California
SS3603,2024-02-20,Naruto Hoodie,3,55,165,25.75,0,139.25,California
SS3604,2024-02-20,Demon Slayer Poster,2,15,30,3.63,0,26.37,Texas
SS3605,2024-02-20,Naruto Hoodie,1,55,55,0,0,55,Texas
SS3606,2024-02-20,Demon Slayer Poster,2,15,30,1.76,0,28.24,California
SS3607,2024-02-20,Anime Mystery Box,3,60,180,0,0,180,Georgia
SS3608,2024-02-20,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Texas
SS3609,2024-02-20,Naruto Hoodie,3,55,165,0,165,0,Florida
SS3610,2024-02-20,Anime Mystery Box,2,60,120,0,0,120,Georgia
SS3611,2024-02-20,Anime Mystery Box,3,60,180,0,0,180,Tennessee
SS3612,2024-02-20,Anime Mystery Box,2,60,120,0,0,120,Florida
SS3613,2024-02-21,Anime Mystery Box,2,60,120,0,0,120,Texas
SS3614,2024-02-21,Anime Mystery Box,1,60,60,9.43,0,50.57,Tennessee
SS3615,2024-02-21,Naruto Hoodie,1,55,55,0,0,55,California
SS3616,2024-02-21,One Piece Figure,1,35,35,0,0,35,Indiana
SS3617,2024-02-21,Anime Mystery Box,1,60,60,0,0,60,California
SS3618,2024-02-21,Anime Mystery Box,1,60,60,0,60,0,Arizona
SS3619,2024-02-21,Attack on Titan T-Shirt,2,28,56,0,0,56,Ohio
SS3620,2024-02-21,Naruto Hoodie,2,55,110,0,0,110,Massachusetts
SS3621,2024-02-21,Anime Mystery Box,2,60,120,0,120,0,Texas
SS3622,2024-02-21,Anime Mystery Box,2,60,120,0,0,120,Washington
SS3623,2024-02-21,Naruto Hoodie,2,55,110,0,0,110,Florida
SS3624,2024-02-21,Dragon Ball Z Hat,1,22,22,3.98,0,18.02,Florida
SS3625,2024-02-22,Anime Mystery Box,3,60,180,0,0,180,California
SS3626,2024-02-22,Anime Mystery Box,1,60,60,0,0,60,Michigan
SS3627,2024-02-22,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Florida
SS3628,2024-02-22,Anime Mystery Box,1,60,60,0,0,60,Texas
SS3629,2024-02-22,Anime Mystery Box,2,60,120,0,0,120,Pennsylvania
SS3630,2024-02-22,My Hero Academia Backpack,3,48,144,0,0,144,California
SS3631,2024-02-22,Demon Slayer Poster,1,15,15,0,0,15,Florida
SS3632,2024-02-22,Jujutsu Kaisen Keychain,1,8,8,0,0,8,Massachusetts
SS3633,2024-02-22,Naruto Hoodie,1,55,55,0,0,55,Texas
SS3634,2024-02-22,One Piece Figure,2,35,70,0,0,70,California
SS3635,2024-02-22,Naruto Hoodie,1,55,55,2.89,0,52.11,Illinois
SS3636,2024-02-22,One Piece Figure,2,35,70,0,0,70,California
SS3637,2024-02-22,Dragon Ball Z Hat,3,22,66,0,0,66,Missouri
SS3638,2024-02-22,My Hero Academia Backpack,1,48,48,6,0,42,Tennessee
SS3639,2024-02-22,Dragon Ball Z Hat,1,22,22,0,0,22,California
SS3640,2024-02-22,Anime Mystery Box,1,60,60,0,0,60,Texas
SS3641,2024-02-23,Naruto Hoodie,3,55,165,18.33,0,146.67,Texas
SS3642,2024-02-23,Demon Slayer Poster,1,15,15,2.78,12.22,0,California
SS3643,2024-02-23,Anime Mystery Box,1,60,60,4.01,55.99,0,New Jersey
SS3644,2024-02-23,Attack on Titan T-Shirt,3,28,84,0,0,84,California
SS3645,2024-02-23,Anime Mystery Box,2,60,120,0,0,120,Texas
SS3646,2024-02-23,Naruto Hoodie,1,55,55,0,0,55,California
SS3647,2024-02-23,Dragon Ball Z Hat,3,22,66,0,0,66,Florida
SS3648,2024-02-23,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Colorado
SS3649,2024-02-24,Anime Mystery Box,2,60,120,0,120,0,Florida
SS3650,2024-02-24,My Hero Academia Backpack,1,48,48,6.33,0,41.67,Florida
SS3651,2024-02-24,My Hero Academia Backpack,2,48,96,13.03,0,82.97,Florida
SS3652,2024-02-24,Naruto Hoodie,2,55,110,0,0,110,Michigan
SS3653,2024-02-24,Naruto Hoodie,2,55,110,0,0,110,Florida
SS3654,2024-02-24,Naruto Hoodie,1,55,55,0,0,55,California
SS3655,2024-02-24,One Piece Figure,3,35,105,0,0,105,Florida
SS3656,2024-02-24,Attack on Titan T-Shirt,3,28,84,0,0,84,Texas
SS3657,2024-02-24,My Hero Academia Backpack,3,48,144,0,0,144,California
SS3658,2024-02-24,Jujutsu Kaisen Keychain,3,8,24,0,0,24,Ohio
SS3659,2024-02-24,Dragon Ball Z Hat,3,22,66,0,0,66,Texas
SS3660,2024-02-24,Jujutsu Kaisen Keychain,2,8,16,1.61,0,14.39,Michigan
SS3661,2024-02-24,Anime Mystery Box,1,60,60,0,0,60,Ohio
SS3662,2024-02-25,Naruto Hoodie,1,55,55,0,0,55,North Carolina
SS3663,2024-02-25,Jujutsu Kaisen Keychain,2,8,16,0,0,16,Georgia
SS3664,2024-02-25,Anime Mystery Box,3,60,180,0,0,180,Illinois
SS3665,2024-02-25,Demon Slayer Poster,1,15,15,1.94,0,13.06,Florida
SS3666,2024-02-25,Naruto Hoodie,2,55,110,0,0,110,Massachusetts
SS3667,2024-02-25,Naruto Hoodie,1,55,55,0,0,55,Indiana
SS3668,2024-02-25,Naruto Hoodie,1,55,55,0,0,55,Michigan
SS3669,2024-02-25,Anime Mystery Box,1,60,60,0,0,60,Florida
SS3670,2024-02-26,Demon Slayer Poster,3,15,45,0,0,45,California
SS3671,2024-02-26,One Piece Figure,3,35,105,0,0,105,Washington
SS3672,2024-02-26,Anime Mystery Box,2,60,120,0,0,120,Tennessee
SS3673,2024-02-26,Anime Mystery Box,3,60,180,0,0,180,Florida
SS3674,2024-02-26,Attack on Titan T-Shirt,3,28,84,0,0,84,Florida
SS3675,2024-02-26,Naruto Hoodie,3,55,165,30.42,0,134.58,Florida
SS3676,2024-02-27,Dragon Ball Z Hat,3,22,66,0,0,66,Florida
SS3677,2024-02-27,Anime Mystery Box,3,60,180,0,0,180,Texas
SS3678,2024-02-27,Anime Mystery Box,3,60,180,31.18,0,148.82,Florida
SS3679,2024-02-27,Anime Mystery Box,1,60,60,0,0,60,Arizona
SS3680,2024-02-27,Jujutsu Kaisen Keychain,3,8,24,0,0,24,California
SS3681,2024-02-27,My Hero Academia Backpack,2,48,96,0,0,96,Pennsylvania
SS3682,2024-02-27,Naruto Hoodie,1,55,55,0,0,55,Texas
SS3683,2024-02-27,Anime Mystery Box,1,60,60,0,0,60,California
SS3684,2024-02-27,One Piece Figure,1,35,35,0,0,35,Missouri
SS3685,2024-02-27,My Hero Academia Backpack,2,48,96,0,0,96,Texas
SS3686,2024-02-27,Naruto Hoodie,2,55,110,0,0,110,Michigan
SS3687,2024-02-27,Naruto Hoodie,2,55,110,0,0,110,New Jersey
SS3688,2024-02-27,Dragon Ball Z Hat,1,22,22,0,0,22,Missouri
SS3689,2024-02-27,Anime Mystery Box,1,60,60,7.53,0,52.47,Massachusetts
SS3690,2024-02-27,Naruto Hoodie,2,55,110,0,0,110,Nevada
SS3691,2024-02-27,My Hero Academia Backpack,1,48,48,0,0,48,Texas
SS3692,2024-02-27,Naruto Hoodie,2,55,110,0,0,110,Illinois
SS3693,2024-02-27,Jujutsu Kaisen Keychain,2,8,16,2.46,0,13.54,Texas
SS3694,2024-02-28,Anime Mystery Box,2,60,120,0,0,120,Texas
